3025;BD+66 34A                          ;Er*;121.0954632494109 +04.4317057300198;M2V                    ;    9.8925
3026;UPM J1104-6232                     ;PM*;290.9584637232742 -02.1821707474713;~                      ;   16.589 
3027;UPM J1635-5202                     ;PM*;333.6646287708557 -03.0768706078342;~                      ;   15.306 
3028;PM J17323-4736                     ;PM*;342.7337834296412 -07.6952444219725;~                      ;   19.629 
3029;TWA 3A                             ;TT*;281.6726403444008 +21.1372339134808;M4Ve                   ;   37.055 
3030;LEHPM 2-1265                       ;PM*;350.3496101955502 -36.4826478356013;~                      ;   18.0149
3031;SCR J2135-5325                     ;Er*;342.8902954483033 -45.6021772810321;~                      ;   19.902 
3032;2MASS J15065257+7027247            ;BD*;108.2641486934833 +42.6049620207499;T6                     ;    5.1562
3033;WISEP J232519.54-410534.9          ;BD*;349.12183542 -67.46600931          ;T9pec                  ;   11.5   
3034;WISE J111838.70+312537.9           ;BD*;195.36390855 +69.35529883          ;T8.5                   ;    8.8   
3035;NAME Luhman 16                     ;** ;285.18855711 +05.29248624          ;L7.5+T0.5              ;    2.0   
3036;SSTISAGEMA J011305.24-705037.6     ;PM*;300.3697573141083 -46.1765911412307;~                      ;   17.471 
3037;* iot UMa A                        ;SB*;171.5124022960405 +40.8361392887872;A7V(n)                 ;   14.7057
3038;2MASS J01383648-0322181            ;BD*;150.35217512 -63.70355200          ;T3                     ;   17.7   
3039;2MASS J02062493+2640237            ;BD*;143.01563226 -33.25759220          ;L9pec                  ;   17.9   
3040;WISEP J022322.39-293258.1          ;BD*;225.17854958 -69.65991756          ;T7.5                   ;   14.4   
3041;WISE J022623.98-021142.8           ;BD*;169.33961124 -56.25772414          ;T7                     ;   27.9   
3042;WISEP J031325.96+780744.2          ;BD*;130.11868450 +17.28842716          ;T8.5                   ;    8.6   
3043;WISE J032337.53-602554.5           ;BD*;275.93249804 -47.94069975          ;T8.5                   ;   13.9   
3044;2MASS J03334951-5856118            ;BD*;273.02305045 -47.67049622          ;T3                     ;   16.8   
3045;WISEP J050003.05-122343.2          ;BD*;211.80500231 -30.25904840          ;T8                     ;   14.4   
3046;2MASS J05131727+0608190            ;BD*;195.53166883 -18.58567801          ;T6.5                   ;   13.7   
3047;WISE J052844.51-330823.9           ;BD*;237.11150053 -30.82251604          ;T7pec                  ;   17.6   
3048;2MASS J05423145-1628323            ;BD*;220.57430515 -22.46356564          ;T6.5                   ;   15.5   
3049;WISE J061135.13-041024.0           ;BD*;212.11947842 -10.76331579          ;L9+T1.5                ;   17.7   
3050;WISE J061213.85-303612.5           ;BD*;237.41795876 -21.25663150          ;T6                     ;   19.9   
3051;WISE J061407.49+391235.9           ;BD*;173.89860814 +10.16480979          ;T6                     ;   15.4   
3052;WISE J062309.94-045624.6           ;BD*;214.13375446 -08.53258401          ;T8                     ;   11.5   
3053;2MASS J06254230+5646268            ;BD*;158.11026852 +19.07456186          ;T6                     ;   20.6   
3054;2MASS J06272007-1114241            ;BD*;220.32293780 -10.39981905          ;T6                     ;   11.4   
3055;2MASS J06560926+4205301            ;BD*;174.45716781 +18.61730297          ;T3                     ;   16.6   
3056;WISE J074457.25+562821.0           ;BD*;161.09978265 +29.59486872          ;T8                     ;   14.5   
3057;WISEP J075108.79-763449.6          ;BD*;288.83462531 -22.97495607          ;T9                     ;   12.0   
3058;WISE J075946.98-490454.0           ;BD*;263.46065508 -09.97922351          ;T8                     ;   11.9   
3059;2MASS J08195820-0335266            ;BD*;226.73896842 +17.82402747          ;T4                     ;   14.1   
3060;WISE J085716.24+560407.6           ;BD*;161.10827259 +39.61279126          ;T8                     ;   12.9   
3061;WISE J090649.35+473538.5           ;BD*;171.99024580 +42.14245185          ;T8                     ;   15.8   
3062;WISE J101808.04-244557.9           ;BD*;264.02352955 +26.29272908          ;T8                     ;   14.6   
3063;2MASS J10190575+6529526            ;BD*;144.08929261 +44.86484447          ;T6                     ;   17.4   
3064;2MASS J11225550+2550250            ;BD*;211.62220550 +70.17760425          ;T6                     ;   17.7   
3065;WISE J115013.85+630241.5           ;BD*;134.31956556 +52.70909871          ;T8                     ;   10.1   
3066;WISEP J132004.16+603426.2          ;BD*;116.61371825 +56.20166667          ;T6.5                   ;   17.2   
3067;WISE J143602.20-181421.9           ;BD*;335.03047810 +38.02731923          ;T8pec                  ;   18.4   
3068;WISE J145715.03+581510.2           ;BD*;096.49317426 +51.92817971          ;T7                     ;   16.0   
3069;WISE J151906.63+700931.4           ;BD*;106.98327789 +42.09969691          ;T8                     ;   15.6   
3070;WISE J161215.94-342028.5           ;BD*;343.42405986 +12.30350814          ;T6.5                   ;   17.0   
3071;WISE J162208.93-095934.4           ;BD*;004.34826167 +26.89050948          ;T6                     ;   16.2   
3072;WISE J171717.02+612859.3           ;BD*;090.73301619 +34.77472524          ;T8                     ;   22.3   
3073;WISEP J180435.40+311706.1          ;BD*;057.52899559 +23.02818893          ;T9.5:                  ;    9.2   
3074;2MASS J18521552+3537196            ;BD*;065.52375318 +15.24759384          ;T7                     ;   17.0   
3075;2MASS J19062476+4508112            ;BD*;075.73119257 +16.39178547          ;T6                     ;   15.8   
3076;WISE J195246.65+724000.8           ;BD*;104.95518466 +21.41712300          ;T4                     ;   13.6   
3077;2MASS J19590564-3338314            ;BD*;007.27387790 -27.91620653          ;T8                     ;   11.4   
3078;WISE J215751.35+265931.4           ;BD*;081.72681675 -21.67186600          ;T7                     ;   18.9   
3079;WISEA J220922.09-273439.9          ;BD*;022.62138214 -54.17468502          ;T7                     ;   14.1   
3080;SDSS J221354.72+091139.6           ;BD*;070.97639865 -37.31590902          ;T7                     ;   18.0   
3081;EPIC 212235349                     ;BD*;060.08131765 -51.94767664          ;T5                     ;   16.4   
3082;WISE J225540.75-311842.0           ;BD*;016.54186006 -64.47384743          ;T8                     ;   13.7   
3083;WISEP J231939.13-184404.3          ;BD*;049.77906584 -67.30846088          ;T7.5                   ;   16.0   
3084;2MASS J23402648-0745049            ;BD*;078.70006575 -64.34014704          ;T7                     ;   11.6   
3085;2MASS J23435046-7418485            ;BD*;309.00366045 -42.00839229          ;T6                     ;   14.9   
3086;WISEA J234841.11-102844.1          ;BD*;078.35091742 -67.74007007          ;T7                     ;   16.6   
3087;SCR J0103-5515                     ;SB*;299.269654095 -61.776104128        ;M5.0                   ;   12.86  
3088;SDSS J225042.74+304751.6           ;HS*;094.3989423439640 -25.3014319956427;sdB                    ;   17     
3089;EC 20173-3036                      ;WD?;012.1827118662097 -31.4377496500381;~                      ;   17.460 
3090;Ross 486                           ;** ;321.16689607 +59.19832083          ;M2V                    ;   20.956 
3091;2MASS J04013766+2849529            ;BD*;165.6995865241857 -17.8407659634594;L3                     ;   12.4408
3092;2MASS J04041807+4127398            ;BD*;157.3039393033675 -08.1927402109902;L2                     ;   16.2089
3093;2MASS J14053729+8350248            ;BD*;120.6010753664205 +32.9487924733708;L8                     ;    9.6667
3094;VVV BD001                          ;BD*;358.8537404935900 +04.2158303332818;L5                     ;   18.5206
3095;WISE J000517.48+373720.5           ;BD*;112.91880 -24.35051                ;T9                     ;    7     
3096;WISE J054047.00+483232.4           ;BD*;162.67889 +09.37789                ;T8.5                   ;   19     
3097;WISE J152305.10+312537.6           ;BD*;049.60920694 +56.81572434          ;T6.5pec                ;   19     
3098;WISE J154214.00+223005.2           ;BD*;035.76475004 +51.14995817          ;T9.5                   ;   13     
3099;2MASS J00310928+5749364            ;BD*;120.224304 -04.938278              ;L9                     ;   11.6   
3100;2MASS J06522224+4127366            ;BD*;174.819756 +17.735385              ;T0                     ;   14.2   
3101;2MASS J18095256-0448081            ;BD*;023.8623565773972 +06.9944755244558;T1                     ;   15.0   
3102;2MASS J18510178+5935040            ;BD*;089.5079206601505 +23.2056207003864;L9                     ;   20.3201
3103;2MASS J20304235+0749358            ;BD*;051.9990233263460 -17.9370594363618;T1.5                   ;    9.7279
3104;2MASS J22361685+5105487            ;BD*;102.36031028 -06.29568814          ;T5                     ;    9.4   
3105;L 87-2                             ;PM*;301.8942405614432 -52.8599748061214;M4e                    ;   17.5284
3106;L 87-10                            ;Er*;300.8015184155377 -51.7015599383030;M4                     ;   12.4465
3107;L 136-1                            ;PM*;271.3556455488106 -19.4962246820139;M2                     ;   19.600 
3108;L 139-24                           ;PM*;278.7684941668240 -10.7169171449578;~                      ;   19.188 
3109;LP 846-15                          ;PM*;257.4856184151836 +18.2951378838981;~                      ;   14.324 
3110;LP 849-51                          ;PM*;272.8105811605939 +34.3638071771665;~                      ;   16.6594
3111;L 66-86                            ;PM*;297.8237674761969 -12.4939640712201;M2                     ;   18.684 
3112;L 257-129                          ;PM*;307.3538873492554 +07.5920300566660;~                      ;   14.586 
3113;LP 739-36                          ;PM*;332.3094859515155 +44.5152710926727;M3                     ;   15.5808
3114;L 404-10                           ;PM*;320.1971037055216 +19.6668999265064;M3                     ;   15.0293
3115;LP 688-3                           ;PM*;015.8959734574333 +12.7678355428509;~                      ;   16.138 
3116;L 160-5                            ;PM*;336.7647554729697 -26.7066501279279;~                      ;   17.0418
3117;L 169-58                           ;PM*;314.4477249004638 -54.2550134541356;~                      ;   18.7038
3118;L 88-43                            ;PM*;293.6872735735835 -49.1044345304193;M3                     ;   16.9983
3119;L 315-66                           ;PM*;266.1734922913796 -02.1872377685597;M4                     ;   16.4824
3120;L 72-10                            ;PM*;313.0889326884251 -11.0535407350539;M4                     ;   19.1281
3121;2MASS J00402492+0900547            ;BD*;118.325248 -53.757925              ;T7                     ;   15     
3122;2MASS J00454267+3611406            ;BD*;121.63909369 -26.66274189          ;T5                     ;   16     
3123;2MASS J05460119-0959472            ;BD*;214.63180738 -19.02317237          ;T5                     ;   18     
3124;2MASS J14003541-3850109            ;BD*;317.39830743 +22.08497709          ;T4                     ;   19     
3125;2MASS J17074571-1744523            ;BD*;004.6382367687485 +13.3856105179691;T5:                    ;   16     
3126;2MASS J17213449+1117379            ;BD*;033.148471 +25.011907              ;T6                     ;   19     
3127;WISE J181329.40+283533.3           ;BD*;055.50044 +20.30547                ;T8                     ;   14     
3128;2MASS J22372056+7228351            ;BD*;113.13611586 +12.20588224          ;T6                     ;   14     
3129;2MASS J23013338+0216359            ;BD*;076.57573857 -50.43516020          ;T6.5                   ;   19     
3130;WISE J032517.69-385454.1           ;BD*;243.09433552 -55.95969038          ;T9                     ;   16     
